,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,flow_es_fr,flow_fr_es,flow_es_pt,flow_pt_es,day_ahead_price
2024-02-04 00:00:00+00:00,424.1666666666667,5018.875,253.625,43.708333333333336,818.125,1754.2916666666667,804.1666666666666,3039.25,7086.75,3.875,84.25,4664.416666666667,258.375,1187.7083333333333,0.0,2779.0470833333334,1691.1395833333333,197.42333333333332,63.30916666666667
2024-02-05 00:00:00+00:00,436.3333333333333,7272.541666666667,295.1666666666667,69.83333333333333,1505.125,238.91666666666666,858.2916666666666,4239.625,7077.0,6.625,81.04166666666667,3581.25,247.66666666666666,739.2083333333334,0.0,2253.1391666666664,628.05625,522.8879166666667,81.035
2024-02-06 00:00:00+00:00,384.125,4850.625,300.9583333333333,71.91666666666667,1293.125,581.2916666666666,873.4166666666666,4023.2083333333335,7080.75,7.041666666666667,85.54166666666667,3534.0,245.08333333333334,4802.0,0.0,2663.2062499999997,1208.0016666666668,197.98291666666668,72.66125
2024-02-07 00:00:00+00:00,289.5416666666667,3802.5833333333335,300.0,59.583333333333336,966.6666666666666,871.25,834.25,3285.9166666666665,7078.625,9.5,86.75,2524.7916666666665,245.66666666666666,11937.75,1658.6766666666665,609.1333333333333,948.1870833333334,571.0445833333333,50.317499999999995
2024-02-08 00:00:00+00:00,253.83333333333334,3764.125,301.6666666666667,45.625,1162.9166666666667,1004.1666666666666,918.5,3107.2916666666665,7078.166666666667,12.958333333333334,85.58333333333333,1502.9166666666667,234.625,13765.0,2074.2374999999997,0.0,356.6404166666666,701.44125,37.63875
2024-02-09 00:00:00+00:00,261.5833333333333,3586.2083333333335,291.0416666666667,47.125,1023.3333333333334,1325.7083333333333,1022.9166666666666,3214.125,7080.083333333333,6.791666666666667,88.45833333333333,1154.6666666666667,233.66666666666666,13288.75,1658.4208333333333,178.73625,487.5954166666666,1524.5825000000002,40.37375
2024-02-10 00:00:00+00:00,175.70833333333334,2147.875,248.75,19.958333333333332,428.6666666666667,2913.2083333333335,1077.4583333333333,2057.6666666666665,6483.5,9.291666666666666,80.29166666666667,3095.875,215.875,16299.041666666666,2591.2379166666665,0.0,827.2820833333334,94.00083333333333,9.812916666666666
2024-02-11 00:00:00+00:00,216.0,3047.875,245.33333333333334,38.541666666666664,655.4583333333334,1383.0416666666667,1045.9166666666667,2115.125,6893.041666666667,8.208333333333334,79.16666666666667,1582.375,212.45833333333334,12674.083333333334,2543.8129166666668,0.0,747.0758333333333,470.66125000000005,45.00541666666666
2024-02-12 00:00:00+00:00,257.2083333333333,3468.625,318.25,53.875,838.25,1724.4583333333333,1069.125,2741.7916666666665,6862.541666666667,11.375,80.0,3530.8333333333335,218.83333333333334,13375.791666666666,2240.5666666666666,0.0,1411.7641666666666,412.085,46.46416666666667
2024-02-13 00:00:00+00:00,357.1666666666667,4803.083333333333,318.5,60.0,1385.2083333333333,738.0416666666666,1083.625,3961.1666666666665,6074.833333333333,6.166666666666667,84.41666666666667,3269.0416666666665,222.33333333333334,6812.458333333333,1431.3308333333334,380.27875,4.81375,1175.2920833333335,63.0
2024-02-14 00:00:00+00:00,374.1666666666667,4650.708333333333,317.25,59.583333333333336,1451.125,230.375,1011.125,3818.375,6072.0,4.0,85.16666666666667,3008.7083333333335,217.66666666666666,6641.041666666667,1365.1708333333333,17.879583333333333,3.372083333333333,1708.3645833333333,59.147083333333335
2024-02-15 00:00:00+00:00,369.5416666666667,4292.0,310.6666666666667,60.791666666666664,1035.4583333333333,503.375,1053.9583333333333,3616.9583333333335,6428.333333333333,8.583333333333334,87.375,1641.9166666666667,228.54166666666666,10081.333333333334,1732.2645833333333,72.45291666666667,41.92041666666667,1396.9970833333334,51.272083333333335
2024-02-16 00:00:00+00:00,372.125,4407.916666666667,311.7083333333333,62.416666666666664,854.7083333333334,1063.2916666666667,1167.0833333333333,3291.6666666666665,7048.583333333333,10.041666666666666,89.41666666666667,3943.375,222.45833333333334,9591.458333333334,2204.309583333333,0.0,862.3966666666666,553.7166666666666,54.03583333333333
2024-02-17 00:00:00+00:00,352.125,3817.0,270.125,50.875,989.5833333333334,1148.7916666666667,1108.9583333333333,2625.125,7085.0,8.5,82.45833333333333,5567.583333333333,236.91666666666666,5670.041666666667,2354.80375,79.3025,1305.8341666666668,554.2554166666667,49.2425
2024-02-18 00:00:00+00:00,349.6666666666667,4016.9583333333335,255.625,47.083333333333336,703.0416666666666,1349.4166666666667,1077.0416666666667,2689.9583333333335,7086.25,10.791666666666666,74.33333333333333,5194.125,230.79166666666666,4026.4583333333335,1365.1725,444.91541666666666,1460.7849999999999,222.88541666666666,46.36958333333333
2024-02-19 00:00:00+00:00,344.125,4537.166666666667,335.5833333333333,66.33333333333333,816.125,1157.75,980.625,2471.5416666666665,7074.125,10.625,81.16666666666667,5611.625,238.20833333333334,8724.666666666666,2391.65125,0.0,1468.3733333333332,462.07666666666665,45.537083333333335
2024-02-20 00:00:00+00:00,371.7916666666667,5095.958333333333,343.2916666666667,71.45833333333333,1157.2916666666667,1108.1666666666667,993.375,3940.5,7071.75,11.0,87.08333333333333,5599.833333333333,239.5,5846.583333333333,2062.275,283.0725,1137.9495833333333,502.2679166666667,53.24208333333333
2024-02-21 00:00:00+00:00,381.6666666666667,4423.166666666667,342.75,65.625,1642.25,525.8333333333334,936.8333333333334,4052.875,7065.708333333333,9.291666666666666,88.04166666666667,4590.791666666667,256.5833333333333,6003.125,1817.5383333333332,0.0,604.6304166666666,1084.1833333333334,44.044999999999995
2024-02-22 00:00:00+00:00,317.7083333333333,2860.625,344.0,12.208333333333334,684.5,1264.5416666666667,994.25,2427.0833333333335,5835.125,8.833333333333334,89.79166666666667,2852.9166666666665,221.125,15585.583333333334,2537.6158333333333,0.0,687.0075,640.5124999999999,10.160416666666666
2024-02-23 00:00:00+00:00,247.66666666666666,2512.125,340.2083333333333,4.166666666666667,962.0,1769.7916666666667,1021.75,1706.7916666666667,5558.833333333333,9.5,89.95833333333333,4086.9166666666665,201.95833333333334,15872.583333333334,2027.5108333333335,54.22333333333333,887.1366666666667,195.0475,6.625833333333333
2024-02-24 00:00:00+00:00,265.75,2757.625,244.29166666666666,4.0,592.0833333333334,2110.3333333333335,1045.75,1856.0833333333333,5350.291666666667,8.708333333333334,83.70833333333333,4073.375,204.04166666666666,14214.916666666666,2797.0308333333337,0.0,782.4045833333333,505.8804166666667,6.812083333333334
